GEO;GEO_OBJECT;OCS;L_STAY;TDW;TOH;CARS;RP_MEASURE;CARPARK;NOR;TSH;BUILD_END;TIME_PERIOD;OBS_VALUE
530;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4460.74684
531;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5193.64126
532;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4697.73799
533;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4761.06152
534;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4214.96885
535;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4755.12905
536;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4446.65354
537;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3935.23091
538;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3771.44934
539;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5044.50393
540;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7832.91565
541;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3696.42655
542;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5029.09498
543;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4744.98305
544;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3714.41102
545;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4061.99062
546;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5598.8718
547;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3689.78241
548;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4004.25772
549;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12405.77205
550;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;15862.31546
551;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4261.16579
552;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3731.41033
553;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4016.71999
554;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4129.08324
555;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;5364.70124
556;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4565.44346
557;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3709.04899
558;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4389.78309
559;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3224.71347
560;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3524.97363
561;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3493.64627
562;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3600.02725
563;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4543.15966
564;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13542.97878
565;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3588.64392
566;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7799.85229
567;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12513.80703
568;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3382.19359
569;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4432.97719
570;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3161.94714
571;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3370.99545
572;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4081.24128
573;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3284.30103
574;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3830.66371
575;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3946.38088
576;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3311.25715
577;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3514.9827
578;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10473.8014
579;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3781.94649
580;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3200.14246
581;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3172.38694
582;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4012.4827
583;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3888.37434
584;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3321.14788
585;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2944.11344
586;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2992.57335
587;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6571.93423
588;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3971.43846
589;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2847.85396
590;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3886.14697
591;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3744.92272
592;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4136.6948
593;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2771.7147
594;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3964.74804
595;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3294.97032
596;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3084.67705
597;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2907.32602
598;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3873.10619
599;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4565.41084
600;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3453.63404
601;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3375.34263
602;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3427.4692
603;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3085.76935
604;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3098.5032
605;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4871.66137
606;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3096.2077
607;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2536.55448
608;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;7800.19945
609;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3331.67285
610;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3170.34159
611;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2531.94361
612;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3755.13961
613;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2975.62165
614;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2543.17033
615;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2361.30889
616;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3284.01
617;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6165.73741
618;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4757.45512
619;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3114.51117
620;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3207.67323
621;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3412.23383
622;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1882.06913
623;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2632.61491
624;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2899.4529
625;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2729.8188
626;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2675.88747
627;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2909.54485
628;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2785.31006
629;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2188.24579
630;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2548.99051
631;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2634.2729
632;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6216.86277
633;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3038.59262
634;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2243.56982
635;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2635.06999
636;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2820.63702
637;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2492.09174
638;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2374.67229
639;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2651.23419
640;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2372.09283
641;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2650.33028
642;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2185.6402
643;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2568.95331
644;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2474.3859
645;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4635.53999
646;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2369.69294
647;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2226.0514
648;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2381.63563
649;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2121.37582
650;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2048.30742
651;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2148.8896
652;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2351.95289
653;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2340.30248
654;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2641.57909
655;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2164.3458
656;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2280.8198
657;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1850.04084
658;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2178.13358
659;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1872.81409
660;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1583.59572
661;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2145.93588
662;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1805.72383
663;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2327.83103
664;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2321.71606
665;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2569.51094
666;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1677.65873
667;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1942.7736
668;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2258.61077
669;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1551.47279
670;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;2059.44455
671;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1572.39619
672;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1890.41592
673;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1432.0201
674;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1386.21115
675;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1540.66206
676;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1461.97881
677;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1369.33105
678;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1194.12591
679;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1323.29588
680;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;1140.03801
681;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;6887.87565
682;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;762.55067
9A1;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;191345.11729
9A2;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;29128.92156
9A3;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4177.73777
9B1;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;209685.12063
9B2;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;4232.45029
9B3;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3726.53631
9C1;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;62950.02774
9C2;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;12821.96109
9C3;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;10561.9779
9D1;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;143918.95178
9D2;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;102635.06551
9D3;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;13304.24416
9D4;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;81251.7803
9D5;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;23003.88235
9D6;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;22460.17805
9D7;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;3343.1303
BAL;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;57399.99329
CHA;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;231.87315
GEN;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;233548.89293
LAU;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;9893.89953
LUX;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;151524.73755
MON;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;67321.85011
SAR;AAV2020;_T;_T;_T;_T;_T;DWELLINGS;_T;_T;_T;_T;2021;17279.02865
